0,214;7,402;11,446;17,127;22,793;31,683;
0,216;8,470;12,306;18,302;24,461;34,418;
0,218;9,359;13,356;19,370;26,890;37,563;
0,220;10,003;14,428;20,526;29,911;41,465;
0,223;10,446;15,485;21,973;33,382;46,484;
0,225;10,980;16,601;23,954;37,070;52,374;
0,227;11,822;17,859;26,461;41,317;58,911;
0,230;13,070;19,567;29,734;46,377;66,239;
0,232;14,669;21,723;33,919;52,638;74,673;
0,234;16,675;24,624;39,063;60,063;84,362;
0,236;18,868;28,384;45,174;68,651;95,444;
0,239;21,364;32,720;52,053;78,510;107,577;
0,241;24,392;37,542;59,658;89,394;120,217;
0,243;27,614;42,954;68,016;100,922;133,100;
0,245;31,085;48,577;77,574;112,732;146,060;
0,248;34,828;54,852;87,740;124,402;158,385;
0,250;38,570;61,706;98,119;135,503;169,657;
0,252;42,199;68,804;108,345;146,031;179,387;
0,255;45,771;75,779;118,135;155,401;186,938;
0,257;48,577;82,373;126,949;163,053;192,333;
0,259;50,753;88,106;134,273;168,777;195,813;
0,261;52,242;92,807;139,600;172,438;197,275;
0,264;52,934;96,449;142,715;174,027;196,596;
0,266;52,793;98,821;144,021;173,825;193,811;
0,268;52,041;99,700;143,755;171,454;188,780;
0,270;50,392;99,014;141,734;166,826;181,889;
0,273;47,975;96,763;137,668;160,085;173,199;
0,275;44,875;93,033;131,476;151,176;163,075;
0,277;41,381;87,999;123,424;140,524;151,669;
0,280;37,781;81,955;114,113;128,904;139,388;
0,282;34,159;75,255;103,768;116,970;126,596;
0,284;30,193;68,066;92,805;105,181;113,742;
0,286;25,837;60,452;81,698;93,352;100,807;
0,289;21,570;52,855;70,787;81,360;88,311;
0,291;17,619;45,499;60,512;69,603;76,408;
0,293;14,358;38,591;51,153;58,661;65,598;
0,295;11,682;32,505;42,465;49,042;56,162;
0,298;9,448;27,350;34,866;40,993;48,290;
0,300;7,250;22,685;28,561;34,155;41,239;
0,302;5,459;18,417;23,334;28,252;35,055;
0,305;3,949;14,681;18,859;23,294;29,630;
0,307;2,930;11,447;14,948;19,295;25,014;
0,309;2,313;8,940;11,371;15,955;20,857;
0,311;2,053;7,077;8,605;13,190;17,308;
0,314;1,690;5,699;6,965;10,694;13,951;
0,316;1,286;4,611;5,843;8,434;11,046;
0,318;0,978;3,801;5,043;6,730;8,763;
0,320;0,933;3,398;4,144;5,694;7,242;
0,323;1,090;3,031;3,219;5,079;6,225;
0,325;1,219;2,642;2,441;4,677;5,980;
0,327;1,194;2,250;1,945;4,176;6,413;
0,330;1,022;1,945;1,559;3,437;7,075;
0,332;0,876;1,606;1,311;2,740;7,223;
0,334;0,732;1,415;1,028;2,185;6,598;
0,336;0,752;1,303;0,875;1,882;5,178;
0,339;0,743;1,351;0,856;1,829;3,610;
0,341;0,776;1,407;0,937;1,746;2,450;
0,343;0,851;1,484;0,861;1,532;1,636;
0,345;0,956;1,146;0,767;1,421;0,962;
0,348;0,797;0,877;0,615;1,425;0,326;
0,350;0,543;0,818;0,779;1,337;0,014;
0,352;0,350;0,810;0,849;1,066;0,015;
0,355;0,353;0,824;0,745;0,672;0,000;
0,357;0,472;0,872;0,581;0,160;0,000;
0,359;0,738;0,843;0,492;0,000;0,075;
0,361;0,987;0,952;0,369;0,193;0,255;
0,364;1,034;1,003;0,526;0,337;0,822;
0,366;0,767;0,945;0,572;0,522;1,170;
0,368;0,325;0,974;0,415;0,794;0,983;
0,370;0,004;0,888;0,412;0,852;0,694;
0,373;0,000;1,006;0,452;0,851;0,317;
0,375;0,381;1,144;0,383;0,823;0,030;
0,377;0,765;1,087;0,225;0,501;0,031;
0,380;1,044;0,703;0,247;0,136;0,000;
0,382;1,634;0,352;0,412;0,000;0,091;
0,384;2,925;0,000;0,620;0,022;0,410;
0,386;4,474;0,122;0,785;0,275;0,702;
0,389;5,564;0,511;0,801;0,613;0,953;
0,391;5,387;0,956;0,907;0,954;1,187;
0,393;4,154;1,112;1,023;1,205;1,227;
0,395;2,680;1,343;1,199;1,545;1,116;
0,398;1,716;1,388;1,178;1,778;0,959;
0,400;1,368;1,271;1,027;1,544;0,628;
0,402;1,558;0,928;0,645;0,988;0,367;
0,405;1,682;0,530;0,319;0,434;0,253;
0,407;1,616;0,201;0,084;0,153;0,315;
0,409;1,273;0,257;0,000;0,277;0,608;
0,411;0,858;0,311;0,053;0,563;0,970;
0,414;0,458;0,522;0,261;0,857;1,359;
0,416;0,432;0,923;0,431;2,057;1,595;
0,418;0,546;1,252;0,708;4,076;1,656;
0,420;0,788;1,399;1,277;6,050;1,509;
0,423;0,965;1,366;1,775;6,829;1,407;
0,425;1,197;1,077;1,904;6,040;1,159;
0,427;1,417;0,881;1,642;4,410;1,128;
0,430;1,710;0,886;1,318;3,392;1,012;
0,432;1,936;1,101;1,205;3,188;0,975;
0,434;1,982;1,329;1,365;3,355;0,915;
0,436;1,693;1,614;1,411;3,343;1,108;
0,439;1,157;1,641;1,326;3,060;1,261;
0,441;0,978;1,539;1,278;2,739;1,399;
0,443;1,107;1,432;1,308;2,570;1,515;
0,445;1,403;1,320;1,235;2,613;1,450;
0,448;1,809;1,365;0,979;2,970;1,331;
0,450;1,918;1,533;0,601;3,303;1,286;
0,452;1,909;1,575;0,715;3,211;1,195;
0,455;2,054;1,646;1,042;2,778;1,205;
0,457;2,273;1,639;1,567;2,275;1,498;
0,459;2,275;1,444;1,794;2,122;1,761;
0,461;2,363;1,638;1,785;2,261;2,028;
0,464;2,467;1,812;1,557;2,670;2,008;
0,466;2,626;1,737;1,426;2,878;1,825;
0,468;2,474;1,537;1,105;3,020;1,558;
0,470;2,230;1,404;0,914;3,120;1,317;
0,473;2,060;1,448;0,694;3,097;1,171;
0,475;2,060;1,843;0,540;2,771;1,118;
0,477;2,085;2,263;0,470;2,397;0,872;
0,480;2,006;2,427;0,598;1,988;0,743;
0,482;1,573;2,181;0,906;2,047;0,650;
0,484;1,236;1,774;1,314;2,390;0,741;
0,486;1,351;1,424;1,604;2,842;1,085;
0,489;1,658;1,168;1,508;3,240;1,533;
0,491;1,895;0,955;1,195;3,466;1,783;
0,493;1,989;0,834;0,780;3,590;1,753;
0,495;1,954;0,719;0,731;3,725;1,400;
0,498;2,030;0,659;0,856;3,678;0,825;
0,500;2,191;0,830;0,900;3,253;0,353;
0,502;2,191;1,259;0,841;2,739;0,000;
0,505;1,900;1,190;0,831;2,337;0,075;
0,507;1,595;0,888;0,980;2,169;0,603;
0,509;1,319;0,439;1,226;2,415;1,088;
0,511;1,098;0,000;1,188;2,862;1,221;
0,514;0,847;0,124;0,900;3,165;1,124;
0,516;0,711;0,751;0,488;3,270;0,757;
0,518;0,744;1,206;0,289;3,257;0,466;
0,520;1,095;1,359;0,318;3,084;0,662;
0,523;1,377;1,253;0,444;2,780;0,870;
0,525;1,248;1,230;0,577;2,694;0,964;
0,527;0,672;1,537;0,690;2,697;1,133;
0,530;0,168;1,754;0,658;2,621;1,224;
0,532;0,000;1,890;0,701;2,496;1,236;
0,534;0,361;1,767;0,784;2,239;1,177;
0,536;0,908;1,538;0,948;1,887;1,075;
0,539;1,287;1,368;1,130;1,821;0,948;
0,541;1,464;1,059;1,048;1,947;0,876;
0,543;1,158;0,757;0,887;1,912;0,751;
0,545;0,701;0,726;0,719;1,764;0,653;
0,548;0,536;0,793;0,621;1,519;0,618;
0,550;0,592;0,904;0,572;1,303;0,875;
0,552;0,991;0,833;0,589;1,230;1,132;
0,555;1,644;0,666;0,475;1,322;1,337;
0,557;1,907;0,553;0,463;1,280;1,146;
0,559;1,710;0,605;0,302;1,305;0,935;
0,561;1,226;0,707;0,071;1,374;0,806;
0,564;0,677;0,885;0,000;1,481;0,738;
0,566;0,466;1,079;0,170;1,689;0,880;
0,568;0,882;1,598;0,573;2,133;1,157;
0,570;1,247;2,054;1,130;2,624;1,064;
0,573;1,193;2,409;1,507;2,889;1,081;
0,575;0,922;2,587;1,686;2,615;1,092;
0,577;0,626;2,379;1,563;2,167;1,081;
0,580;0,656;2,060;1,101;1,964;1,434;
0,582;1,210;2,122;0,581;2,012;1,859;
0,584;1,703;2,256;0,227;2,151;1,820;
0,586;1,861;2,315;0,174;2,252;1,603;
0,589;2,000;2,157;0,467;1,894;1,371;
0,591;1,917;1,593;0,960;1,413;1,116;
0,593;1,643;1,091;1,485;1,316;1,125;
0,595;1,532;1,027;1,717;1,271;1,499;
0,598;1,682;1,265;1,633;1,290;1,977;
0,600;2,095;1,381;1,235;1,290;2,250;
0,602;2,669;1,209;0,717;0,971;2,139;
0,605;3,090;0,899;0,463;0,628;1,816;
0,607;3,354;0,851;0,597;0,431;1,555;
0,609;3,440;1,076;0,796;0,426;1,464;
0,611;3,530;1,621;1,033;0,571;1,536;
0,614;3,725;1,738;0,953;0,594;1,435;
0,616;3,844;1,328;0,742;0,398;1,118;
0,618;4,227;0,736;0,472;0,303;0,787;
0,620;4,716;0,280;0,288;0,242;0,634;
0,623;4,853;0,221;0,263;0,350;0,797;
0,625;4,838;0,676;0,333;0,493;1,021;
0,627;4,753;1,107;0,449;0,563;1,307;
0,630;4,861;1,441;0,782;0,600;1,599;
0,632;5,276;1,524;1,160;0,619;1,709;
0,634;5,535;1,313;1,362;0,721;1,686;
0,636;5,505;1,055;1,184;1,078;1,619;
0,639;5,387;0,856;0,699;1,413;1,504;
0,641;5,221;0,813;0,245;1,488;1,587;
0,643;5,314;1,264;0,093;1,374;1,860;
0,645;5,510;1,822;0,100;1,035;2,143;
0,648;5,539;2,093;0,046;0,673;2,365;
0,650;5,358;1,840;0,000;0,494;2,306;
0,652;4,969;1,350;0,164;0,567;1,912;
0,655;4,497;0,906;0,496;0,825;1,549;
0,657;4,081;0,928;0,793;1,141;1,104;
0,659;3,928;1,329;0,733;1,239;0,768;
0,661;3,852;1,698;0,412;1,262;0,677;
0,664;3,868;1,773;0,159;1,154;0,660;
0,666;3,755;1,524;0,077;1,089;0,560;
0,668;3,539;1,147;0,105;0,895;0,463;
0,670;3,335;0,499;0,251;0,739;0,220;
0,673;3,302;0,173;0,290;0,596;0,364;
0,675;3,171;0,000;0,215;0,627;0,806;
0,677;3,109;0,095;0,264;0,576;1,145;
0,680;2,741;0,224;0,362;0,382;1,254;
0,682;1,976;0,423;0,314;0,126;0,986;
0,684;1,294;0,225;0,303;0,000;0,424;
0,686;0,933;0,148;0,092;0,086;0,057;
0,689;1,169;0,158;0,000;0,453;0,000;
0,691;2,019;0,635;0,262;0,835;0,388;
0,693;2,946;1,161;0,801;0,994;1,026;
0,695;3,211;1,185;1,301;1,204;1,725;
0,698;2,746;0,854;1,460;1,191;2,032;
0,700;2,056;0,345;1,286;0,939;1,777;
0,702;1,724;0,062;0,999;0,683;1,144;
0,705;1,620;0,352;0,869;0,401;0,653;
0,707;1,723;0,907;0,745;0,165;0,379;
0,709;1,700;1,131;0,678;0,279;0,357;
0,711;1,426;1,138;0,439;0,585;0,450;
0,714;1,313;0,939;0,155;0,766;0,476;
0,716;1,553;0,661;0,000;0,724;0,338;
0,718;1,677;0,305;0,178;0,700;0,174;
0,720;1,545;0,058;0,364;0,653;0,061;
0,723;1,316;0,000;0,428;0,668;0,019;
0,725;1,142;0,209;0,295;0,898;0,043;
0,727;1,225;0,656;0,110;1,041;0,022;
0,730;1,564;0,945;0,120;0,925;0,000;
0,732;1,814;0,921;0,197;0,909;0,057;
0,734;1,759;1,049;0,178;0,995;0,126;
0,736;1,533;1,235;0,000;0,923;0,251;
0,739;1,329;1,680;0,132;0,888;0,329;
0,741;1,056;2,045;1,057;0,776;0,341;
0,743;0,658;1,962;2,387;0,446;0,277;
0,745;0,284;1,470;3,480;0,000;0,222;
0,748;0,000;1,057;3,859;0,000;0,259;
0,750;0,000;0,660;3,528;0,407;0,593;
0,752;0,343;0,493;3,049;1,159;1,168;
0,755;0,504;0,364;2,733;1,739;1,711;
0,757;0,371;0,128;2,469;1,856;1,914;
0,759;0,149;0,000;2,038;1,367;1,806;
0,761;0,000;0,000;1,670;0,951;1,456;
0,764;0,161;0,018;1,532;0,493;1,229;
0,766;0,602;0,130;1,384;0,205;1,208;
0,768;1,009;0,280;1,004;0,000;1,278;
0,770;1,299;0,434;0,531;0,006;1,127;
0,773;1,478;0,515;0,322;0,044;0,736;
0,775;1,615;0,499;0,660;0,511;0,448;
0,777;1,732;0,330;1,485;0,652;0,254;
0,780;1,820;0,090;2,221;0,626;0,035;
0,782;1,948;0,000;2,479;0,563;0,000;
0,784;2,151;0,044;2,188;0,469;0,000;
0,786;2,557;0,186;1,717;0,097;0,000;
0,789;3,025;0,532;0,922;0,000;0,207;
0,791;3,365;0,756;0,228;0,049;0,430;
0,793;3,659;0,580;0,000;0,231;0,505;
0,795;3,689;0,237;0,131;0,492;0,497;
0,798;3,592;0,000;0,529;0,716;0,509;
0,800;3,544;0,044;0,849;0,696;0,503;
0,802;3,466;0,643;0,842;0,769;0,560;
0,805;3,315;1,715;0,765;0,900;0,774;
0,807;3,376;2,753;0,653;0,887;0,863;
0,809;3,542;3,876;0,658;0,790;0,753;
0,811;3,870;5,050;0,601;0,736;0,567;
0,814;4,022;6,370;0,587;0,691;0,359;
0,816;4,012;7,647;0,618;0,833;0,307;
0,818;3,814;8,695;0,530;1,065;0,273;
0,820;3,718;8,995;0,282;1,010;0,228;
0,823;3,736;8,391;0,059;0,847;0,412;
0,825;3,795;7,043;0,000;0,626;0,950;
0,827;3,658;5,726;0,124;0,428;1,582;
0,830;3,565;4,454;0,343;0,446;2,186;
0,832;3,551;3,366;0,666;0,788;2,519;
0,834;3,625;2,452;1,090;1,040;2,523;
0,836;3,914;1,507;1,656;1,301;2,339;
0,839;3,967;0,696;2,335;1,561;2,376;
0,841;3,885;0,426;2,933;2,073;2,972;
0,843;3,963;0,470;3,554;2,927;4,276;
0,845;4,189;0,825;4,495;4,176;6,119;
0,848;4,299;1,454;5,810;5,793;7,942;
0,850;4,227;2,059;7,718;7,391;9,701;
0,852;3,722;2,444;9,503;8,863;11,044;
0,855;3,160;2,766;10,868;10,102;11,799;
0,857;3,004;2,907;11,614;10,799;11,532;
0,859;3,038;2,861;11,469;10,528;10,451;
0,861;3,198;2,947;10,555;9,530;9,025;
0,864;3,593;3,033;9,330;8,013;7,913;
0,866;4,091;3,187;7,988;6,667;7,513;
0,868;4,436;3,442;6,903;5,983;7,500;
0,870;4,567;3,332;6,162;5,987;7,443;
0,873;4,115;2,827;5,804;6,260;7,464;
0,875;3,577;2,369;5,777;6,408;7,649;
0,877;3,084;2,009;5,760;6,149;7,551;
0,880;2,595;2,096;5,800;5,697;7,866;
0,882;2,054;2,300;5,968;5,154;10,111;
0,884;1,455;2,292;5,926;4,725;15,260;
0,886;0,847;2,086;5,834;4,619;21,763;
0,889;0,502;2,006;5,903;4,525;25,946;
0,891;0,354;1,795;5,905;4,363;25,039;
0,893;0,365;1,563;5,856;4,234;19,706;
0,895;0,304;1,235;5,752;4,181;13,316;
0,898;0,159;0,971;5,296;4,276;8,773;
0,900;0,110;0,906;4,609;4,353;6,983;
0,902;0,257;0,954;4,120;4,416;6,381;
0,905;0,590;0,917;3,828;4,551;5,956;
0,907;0,973;0,865;3,745;4,645;5,573;
0,909;1,006;0,984;3,633;4,610;5,158;
0,911;0,682;1,109;3,342;4,466;4,550;
0,914;0,300;1,043;2,882;3,945;4,062;
0,916;0,122;0,653;2,407;3,454;3,702;
0,918;0,000;0,160;2,052;3,148;3,271;
0,920;0,000;0,000;2,007;3,109;2,841;
0,923;0,000;0,000;2,086;3,180;2,437;
0,925;0,000;0,308;2,109;3,367;1,873;
0,927;0,046;0,543;1,867;3,173;1,354;
0,930;0,173;0,510;1,586;2,864;1,088;
0,932;0,084;0,194;1,236;2,378;0,935;
0,934;0,000;0,000;1,018;1,917;0,908;
0,936;0,000;0,000;0,848;1,696;0,811;
0,939;0,089;0,050;0,573;1,875;0,537;
0,941;0,305;0,523;0,176;2,017;0,172;
0,943;0,614;1,525;0,000;1,863;0,000;
0,945;0,475;2,682;0,000;1,282;0,039;
0,948;0,122;3,944;0,174;0,520;0,029;
0,950;0,000;5,641;0,278;0,031;0,000;
0,952;0,000;7,152;0,313;0,000;0,000;
0,955;0,000;8,309;0,183;0,000;0,000;
0,957;0,006;9,088;0,036;0,000;0,000;
0,959;0,004;9,182;0,000;0,000;0,030;
0,961;0,000;8,766;0,000;0,059;0,000;
0,964;0,000;8,222;0,000;0,108;0,000;
0,966;0,000;7,726;0,000;0,000;0,000;
0,968;1,557;7,313;0,000;0,000;0,000;
0,970;5,695;7,011;0,000;0,000;0,790;
0,973;12,657;6,495;0,766;0,005;1,791;
0,975;21,324;5,716;3,179;0,866;2,618;
0,977;29,280;4,478;6,521;1,836;3,436;
0,980;33,556;3,057;9,498;2,494;4,358;
0,982;32,164;1,585;10,615;2,838;5,048;
0,984;25,059;0,516;10,200;2,985;4,798;
0,986;15,137;0,000;9,280;2,743;3,092;
0,989;6,585;0,000;8,335;1,866;0,856;
0,991;2,425;0,000;7,436;0,628;0,000;
0,993;2,747;0,000;6,212;0,000;0,000;
0,995;5,429;0,000;4,225;0,000;0,000;
0,998;5,727;0,663;2,016;0,000;1,085;
